Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Kadarius Toney,WR,Florida,1,20,https://www.sports-reference.com/cfb/players/kadarius-toney-1.html,71.0,193.0,4.39,9.0,39.5,136.0,6.88,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Shaka Toney,DE,Penn St.,7,246,https://www.sports-reference.com/cfb/players/shaka-toney-1.html,74.0,242.0,4.51,24.0,39.0,128.0,6.95,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Khyiris Tonga,DL,BYU,7,250,https://www.sports-reference.com/cfb/players/khyiris-tonga-1.html,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Kyle Trask,QB,Florida,2,64,https://www.sports-reference.com/cfb/players/kyle-trask-1.html,77.0,236.0,5.1,,31.5,113.0,7.08,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tommy Tremble,TE,Notre Dame,3,83,https://www.sports-reference.com/cfb/players/tommy-tremble-1.html,75.0,241.0,4.6,20.0,36.5,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Harry Trotter,RB,Kansas St.,0,0,https://www.sports-reference.com/cfb/players/harry-trotter-1.html,68.0,207.0,4.63,22.0,32.5,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Joe Tryon,OLB,Washington,1,32,https://www.sports-reference.com/cfb/players/joe-tryon-1.html,77.0,259.0,4.69,22.0,35.0,116.0,7.18,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Israel Tucker,RB,Louisiana Tech,0,0,https://www.sports-reference.com/cfb/players/israel-tucker-1.html,67.0,194.0,4.6,20.0,38.5,123.0,7.25,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Carl Tucker,TE,Alabama,0,0,https://www.sports-reference.com/cfb/players/carl-tucker-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Ethan Tucky,LB,Cincinnati,0,0,https://www.sports-reference.com/cfb/players/ethan-tucky-1.html,73.0,231.0,4.62,21.0,31.5,115.0,7.08,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jay Tufele,DL,USC,4,106,https://www.sports-reference.com/cfb/players/jay-tufele-1.html,74.0,305.0,5.0,30.0,30.0,105.0,7.8,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Syrus Tuitele,OL,Fresno St.,0,0,https://www.sports-reference.com/cfb/players/syrus-tuitele-1.html,77.0,311.0,5.21,36.0,26.0,94.0,8.25,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Payton Turner,DL,Houston,1,28,https://www.sports-reference.com/cfb/players/payton-turner-1.html,77.0,268.0,,23.0,35.5,,6.98,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Christian Tutt,DB,Auburn,0,0,https://www.sports-reference.com/cfb/players/christian-tutt-1.html,70.0,180.0,4.73,,29.5,110.0,7.22,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jaylen Twyman,DL,Pittsburgh,6,199,https://www.sports-reference.com/cfb/players/jaylen-twyman-1.html,73.0,301.0,5.4,40.0,32.5,104.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Evan Tyler,S,Boise St.,0,0,https://www.sports-reference.com/cfb/players/evan-tyler-1.html,73.0,199.0,4.58,13.0,33.0,117.0,7.14,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tyler Vaughns,WR,USC,0,0,https://www.sports-reference.com/cfb/players/tyler-vaughns-1.html,73.0,190.0,4.62,7.0,31.5,120.0,7.13,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Alijah Vera-Tucker,OL,USC,1,14,https://www.sports-reference.com/cfb/players/alijah-vera-tucker-1.html,76.0,308.0,5.05,36.0,32.0,106.0,7.67,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Gunnar Vogel,OL,Northwestern,0,0,https://www.sports-reference.com/cfb/players/gunnar-vogel-1.html,78.0,306.0,5.47,23.0,26.0,105.0,7.67,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Lamont Wade,S,Penn St.,0,0,https://www.sports-reference.com/cfb/players/lamont-wade-1.html,69.0,190.0,4.47,16.0,35.5,118.0,7.14,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Shaun Wade,CB,Ohio St.,5,160,https://www.sports-reference.com/cfb/players/shaun-wade-1.html,72.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tre Walker,WR,San Jose St.,0,0,https://www.sports-reference.com/cfb/players/tre-walker-3.html,70.0,178.0,4.58,,28.0,113.0,7.75,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tylan Wallace,WR,Oklahoma St.,4,131,https://www.sports-reference.com/cfb/players/tylan-wallace-1.html,71.0,194.0,4.48,11.0,33.0,112.0,6.97,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Garret Wallow,LB,TCU,5,170,https://www.sports-reference.com/cfb/players/garret-wallow-1.html,,,4.65,22.0,32.5,122.0,6.87,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Ar'Darius Washington,S,TCU,0,0,https://www.sports-reference.com/cfb/players/ardarius-washington-1.html,67.0,178.0,4.61,17.0,37.5,127.0,7.06,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jamar Watson,OLB,Kentucky,0,0,https://www.sports-reference.com/cfb/players/jamar-watson-1.html,73.0,241.0,4.78,19.0,30.0,,7.31,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Rashad Weaver,DL,Pittsburgh,4,135,https://www.sports-reference.com/cfb/players/rashad-weaver-1.html,76.0,259.0,4.88,20.0,32.0,114.0,6.97,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Mark Webb,DB,Georgia,7,241,https://www.sports-reference.com/cfb/players/mark-webb-1.html,73.0,207.0,4.61,,36.5,136.0,7.3,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Connor Wedington,WR,Stanford,0,0,https://www.sports-reference.com/cfb/players/connor-wedington-1.html,72.0,196.0,4.47,13.0,38.5,117.0,6.66,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Coby Weiss,K,South Florida,0,0,https://www.sports-reference.com/cfb/players/coby-weiss-1.html,68.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Pro Wells,TE,TCU,0,0,https://www.sports-reference.com/cfb/players/pro-wells-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Pete Werner,LB,Ohio St.,2,60,https://www.sports-reference.com/cfb/players/pete-werner-1.html,74.0,238.0,4.58,20.0,39.5,122.0,6.95,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Devon Wharton,DE,Western Kentucky,0,0,https://www.sports-reference.com/cfb/players/devon-wharton-1.html,74.0,215.0,5.1,4.0,30.5,115.0,8.12,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jarell White,LB,Cincinnati,0,0,https://www.sports-reference.com/cfb/players/jarell-white-1.html,68.0,202.0,4.58,22.0,35.0,125.0,7.21,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Brendon White,DB,Rutgers,0,0,https://www.sports-reference.com/cfb/players/brendon-white-1.html,73.0,215.0,4.66,19.0,34.5,112.0,6.82,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Brady White,QB,Memphis,0,0,https://www.sports-reference.com/cfb/players/brady-white-1.html,73.0,210.0,4.84,,29.0,,6.97,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Haydon Whitehead,P,Indiana,0,0,https://www.sports-reference.com/cfb/players/haydon-whitehead-1.html,74.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
James Wiggins,S,Cincinnati,7,243,https://www.sports-reference.com/cfb/players/james-wiggins-1.html,71.0,209.0,4.4,22.0,38.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Rachad Wildgoose,CB,Wisconsin,6,213,https://www.sports-reference.com/cfb/players/rachad-wildgoose-1.html,71.0,197.0,4.53,11.0,36.0,120.0,7.09,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Drew Wiley,DT,Kansas St.,0,0,https://www.sports-reference.com/cfb/players/drew-wiley-1.html,76.0,294.0,5.24,24.0,34.0,112.0,7.34,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Adam Williams,P,Memphis,0,0,https://www.sports-reference.com/cfb/players/adam-williams-2.html,76.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Carson Williams,OL,Arkansas St.,0,0,https://www.sports-reference.com/cfb/players/carson-williams-2.html,76.0,254.0,4.79,18.0,38.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Avery Williams,CB,Boise St.,5,183,https://www.sports-reference.com/cfb/players/avery-williams-6.html,68.0,187.0,4.43,19.0,33.5,121.0,6.88,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Javonte Williams,RB,North Carolina,2,35,https://www.sports-reference.com/cfb/players/javonte-williams-1.html,69.0,212.0,4.55,22.0,36.0,123.0,6.97,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Marlon Williams,WR,Central Florida,0,0,https://www.sports-reference.com/cfb/players/marlon-williams-5.html,71.0,209.0,4.63,14.0,33.5,119.0,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Milton Williams,DL,Louisiana Tech,3,73,https://www.sports-reference.com/cfb/players/milton-williams-1.html,75.0,284.0,4.67,34.0,38.5,121.0,6.96,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Pooka Williams,RB,Kansas,0,0,https://www.sports-reference.com/cfb/players/pooka-williams-1.html,69.0,170.0,4.46,4.0,31.5,118.0,7.03,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Rodarius Williams,CB,Oklahoma St.,6,201,https://www.sports-reference.com/cfb/players/rodarius-williams-1.html,71.0,189.0,4.5,14.0,36.5,123.0,6.98,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Seth Williams,WR,Auburn,6,219,https://www.sports-reference.com/cfb/players/seth-williams-1.html,75.0,211.0,4.49,12.0,37.0,124.0,7.2,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Trill Williams,CB,Syracuse,0,0,https://www.sports-reference.com/cfb/players/trill-williams-1.html,74.0,208.0,,20.0,36.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Marco Wilson,CB,Florida,4,136,https://www.sports-reference.com/cfb/players/marco-wilson-1.html,71.0,191.0,4.37,26.0,43.5,136.0,6.8,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Marvin Wilson,DT,Florida St.,0,0,https://www.sports-reference.com/cfb/players/marvin-wilson-1.html,75.0,303.0,5.12,23.0,25.5,107.0,7.64,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Zach Wilson,QB,BYU,1,2,https://www.sports-reference.com/cfb/players/zach-wilson-3.html,74.0,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Brock Wright,TE,Notre Dame,0,0,https://www.sports-reference.com/cfb/players/brock-wright-1.html,76.0,257.0,4.62,26.0,31.5,118.0,7.27,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Nahshon Wright,DB,Oregon St.,3,99,https://www.sports-reference.com/cfb/players/nahshon-wright-1.html,76.0,183.0,4.46,6.0,31.0,126.0,7.24,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Kenny Yeboah,TE,Mississippi,0,0,https://www.sports-reference.com/cfb/players/kenny-yeboah-1.html,75.0,250.0,,,34.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Devonte Young,DB,Iowa,0,0,https://www.sports-reference.com/cfb/players/devonte-young-1.html,71.0,195.0,4.7,,32.0,118.0,7.41,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Landon Young,OT,Kentucky,6,206,https://www.sports-reference.com/cfb/players/landon-young-1.html,78.0,310.0,5.0,34.0,30.5,108.0,7.7,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
